"Next Generation Accountability, 2018-19"

"FallOfYear","RptngDistrictName","ReportingDistrictCode","SchoolName","SchoolCode","SchoolOrgType","SchoolLowGrade","SchoolHighGrade","SchoolTitleIType","Category","TotalPoints","TotalPossiblePoints","OutcomeRatePct","FinalCategory","AchievementGapFlag","Ind1ELA_All_Rate","Ind1ELA_All_Points","Ind1ELA_All_PossiblePoints","Ind1ELA_HN_Rate","Ind1ELA_NHN_Rate","Ind1ELA_HN_Points","Ind1ELA_HN_PossiblePoints","Ind1Math_All_Rate","Ind1Math_All_Points","Ind1Math_All_PossiblePoints","Ind1Math_NHN_Rate","Ind1Math_HN_Rate","Ind1Math_HN_Points","Ind1Math_HN_PossiblePoints","Ind1Sci_All_Rate","Ind1Sci_All_Points","Ind1Sci_All_PossiblePoints","Ind1Sci_HN_Rate","Ind1Sci_NHN_Rate","Ind1Sci_HN_Points","Ind1Sci_HN_PossiblePoints","Ind1ELAGap","Ind1MathGap","Ind1SciGap","Ind2ELA_All_Rate","Ind2ELA_All_Points","Ind2ELA_All_Possiblepoints","Ind2Math_All_Rate","Ind2Math_All_Points","Ind2Math_All_Possiblepoints","Ind2ELA_HN_Rate","Ind2ELA_NHN_Rate","Ind2ELA_HN_Points","Ind2ELA_HN_Possiblepoints","Ind2Math_HN_Rate","Ind2Math_NHN_Rate","Ind2Math_HN_Points","Ind2Math_HN_Possiblepoints","Ind2LEP_LTCY_Rate","Ind2LEP_LTCY_Points","Ind2LEP_LTCY_PossiblePoints","Ind2LEP_ORAL_Rate","Ind2LEP_ORAL_Points","Ind2LEP_ORAL_PossiblePoints","Ind3PartRateFlag","Ind3ELA_All_Rate","Ind3ELA_HN_Rate","Ind3ELA_NHN_Rate","Ind3Math_All_Rate","Ind3Math_HN_Rate","Ind3Math_NHN_Rate","Ind3Sci_All_Rate","Ind3Sci_HN_Rate","Ind3Sci_NHN_Rate","Ind4Rate","Ind4Points","Ind4PossiblePoints","Ind4HNRate","Ind4HNPoints","Ind4HNPossiblePoints","Ind5Rate","Ind5Points","Ind5PossiblePoints","Ind6Rate","Ind6Points","Ind6PossiblePoints","Ind7Rate","Ind7points","Ind7PointsPossible","Ind8Rate","Ind8Points","Ind8PointsPossible","GradGapFlag","Ind9Rate","Ind9Points","Ind9PointsPossible","Ind10Rate","Ind10Points","Ind10PossiblePoints","Ind11FitnessRate","Ind11ParticipationRate","Ind11Points","Ind11PossiblePoints","Ind12Rate","Ind12Points","Ind12PossiblePoints","Grad6YrRateHN","Grad6YrRateNHN","Grad6YrHNNHNDiff","Hurdle_Mean_ELA","Hurdle_Mean_Math","Hurdle_Mean_Sci","Hurdle_Means_Grad","CategoryDropFlag","Support","SupportCategory","Distinction","DistinctionCategory","Perform","ELA_ALL_YN","Math_ALL_YN","ELA_HN_YN","Math_HN_YN","Improve","SupportType","schoolyear"
2018.000000,"Regional School District 11","=""2110012""","District","=""0000000""","District","District","District",,"DistrictTot",929.301067,1350.000000,68.837116,".",1.000000,67.785780,45.190520,50.000000,58.192710,75.000000,38.795140,50.000000,57.914123,38.609415,50.000000,68.003724,46.682302,31.121535,50.000000,66.828323,44.552215,50.000000,54.119667,75.000000,36.079778,50.000000,16.800000,21.320000,20.880000,0.405058,40.505832,100.000000,0.382030,38.203048,100.000000,0.323962,0.488133,32.396158,100.000000,0.280831,0.485698,28.083102,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.066372,46.725664,50.000000,0.089286,42.142857,50.000000,0.763889,50.000000,50.000000,0.388889,25.925926,50.000000,1.000000,50.000000,50.000000,0.794118,84.480601,100.000000,0.000000,0.800000,85.106383,100.000000,0.654000,87.179487,100.000000,0.525641,0.987342,35.042735,50.000000,0.589928,49.160671,50.000000,0.800000,".",".",15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Regional School District 12","=""2120012""","District","=""0000000""","District","District","District",,"DistrictTot",1032.779975,1250.000000,82.622398,".",0.000000,77.220389,50.000000,50.000000,68.848059,75.000000,45.898706,50.000000,73.642160,49.094773,50.000000,75.000000,63.800921,42.533947,50.000000,72.138936,48.092624,50.000000,63.877571,75.000000,42.585048,50.000000,6.150000,11.190000,11.120000,0.658884,65.888363,100.000000,0.649717,64.971736,100.000000,0.616800,0.682761,61.680045,100.000000,0.548832,0.706242,54.883194,100.000000,".",".",".",".",".",".",0.000000,0.994302,0.992366,0.995455,0.994302,0.992366,0.995455,0.994048,1.000000,0.990654,0.077760,44.447900,50.000000,0.131222,33.755656,50.000000,0.712329,47.488584,50.000000,0.595890,39.726027,50.000000,0.971963,50.000000,50.000000,0.923077,98.199673,100.000000,0.000000,".",".",".",0.738000,98.360656,100.000000,0.677596,0.915000,45.173042,50.000000,0.747170,50.000000,50.000000,".",".",".",15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Regional School District 13","=""2130012""","District","=""0000000""","District","District","District",,"DistrictTot",1128.537533,1350.000000,83.595373,".",1.000000,75.205782,50.000000,50.000000,61.509264,75.000000,41.006176,50.000000,70.537658,47.025106,50.000000,75.000000,56.442472,37.628315,50.000000,73.947197,49.298131,50.000000,62.217998,75.000000,41.478665,50.000000,13.490000,18.550000,12.780000,0.689091,68.909104,100.000000,0.752968,75.296817,100.000000,0.588481,0.729098,58.848132,100.000000,0.600125,0.813386,60.012461,100.000000,".",".",".",".",".",".",0.000000,0.992866,0.988095,0.994907,0.992866,0.988095,0.994907,0.989446,0.990385,0.989091,0.066794,46.641221,50.000000,0.128151,34.369748,50.000000,0.951389,50.000000,50.000000,0.493056,32.870370,50.000000,0.970339,50.000000,50.000000,0.932836,99.237853,100.000000,0.000000,0.951220,100.000000,100.000000,0.838000,100.000000,100.000000,0.566148,0.962547,37.743191,50.000000,0.578067,48.172243,50.000000,0.951220,0.940000,-0.011220,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Regional School District 14","=""2140012""","District","=""0000000""","District","District","District",,"DistrictTot",1018.307072,1350.000000,75.430153,".",1.000000,69.382476,46.254984,50.000000,59.296489,75.000000,39.530993,50.000000,63.542998,42.361999,50.000000,69.377670,53.224840,35.483227,50.000000,65.119104,43.412736,50.000000,55.671862,70.258403,37.114575,50.000000,15.700000,16.150000,14.580000,0.550221,55.022070,100.000000,0.664015,66.401494,100.000000,0.505167,0.575324,50.516731,100.000000,0.603857,0.697534,60.385653,100.000000,".",".",".",".",".",".",0.000000,0.990074,0.986395,0.992188,0.990074,0.986395,0.992188,0.982323,0.971831,0.988189,0.079044,44.191176,50.000000,0.155039,28.992248,50.000000,0.883041,50.000000,50.000000,0.520468,34.697856,50.000000,0.989547,50.000000,50.000000,0.973822,100.000000,100.000000,0.000000,0.916667,97.517730,100.000000,0.789000,100.000000,100.000000,0.468610,0.883168,15.620329,50.000000,0.249639,20.803271,50.000000,0.916667,0.940000,0.023333,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Regional School District 15","=""2150012""","District","=""0000000""","District","District","District",,"DistrictTot",1213.907702,1450.000000,83.717773,".",0.000000,75.983647,50.000000,50.000000,65.251956,75.000000,43.501304,50.000000,74.546900,49.697933,50.000000,75.000000,62.262265,41.508177,50.000000,72.953470,48.635647,50.000000,62.733807,75.000000,41.822538,50.000000,9.740000,12.730000,12.260000,0.643867,64.386730,100.000000,0.694586,69.458601,100.000000,0.603241,0.658313,60.324146,100.000000,0.575871,0.736799,57.587062,100.000000,0.870872,43.543580,50.000000,0.806971,40.348545,50.000000,1.000000,0.982600,0.961336,0.991336,0.981576,0.959578,0.990614,0.977604,0.940476,0.992200,0.041725,50.000000,50.000000,0.097280,40.543933,50.000000,0.698609,46.573931,50.000000,0.673879,44.925296,50.000000,0.949097,50.000000,50.000000,0.945205,100.000000,100.000000,0.000000,0.892308,94.926350,100.000000,0.823000,100.000000,100.000000,0.497644,0.957581,33.176249,50.000000,0.515372,42.947681,50.000000,0.892308,0.940000,0.047692,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Regional School District 16","=""2160012""","District","=""0000000""","District","District","District",,"DistrictTot",1167.951940,1450.000000,80.548410,".",1.000000,74.266540,49.511027,50.000000,62.113781,75.000000,41.409187,50.000000,69.878550,46.585700,50.000000,75.000000,56.557940,37.705293,50.000000,66.558848,44.372565,50.000000,56.837733,70.584211,37.891822,50.000000,12.880000,18.440000,13.740000,0.609004,60.900390,100.000000,0.627012,62.701181,100.000000,0.568923,0.624780,56.892326,100.000000,0.504627,0.675184,50.462732,100.000000,0.693311,34.665573,50.000000,0.569376,28.468819,50.000000,0.000000,0.989682,0.979885,0.993865,0.989691,0.979943,0.993865,0.990329,0.975000,0.997199,0.037267,50.000000,50.000000,0.076547,44.690554,50.000000,0.747126,49.808429,50.000000,0.589080,39.272031,50.000000,0.965879,50.000000,50.000000,0.970760,100.000000,100.000000,0.000000,0.912281,97.051138,100.000000,0.751000,100.000000,100.000000,0.600644,0.935241,40.042941,50.000000,0.546243,45.520231,50.000000,0.912281,0.940000,0.027719,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Regional School District 17","=""2170012""","District","=""0000000""","District","District","District",,"DistrictTot",1107.965776,1350.000000,82.071539,".",1.000000,75.048669,50.000000,50.000000,62.743385,75.000000,41.828923,50.000000,70.170822,46.780548,50.000000,75.000000,56.432780,37.621853,50.000000,73.085130,48.723420,50.000000,60.902466,75.000000,40.601644,50.000000,12.250000,18.560000,14.090000,0.617081,61.708084,100.000000,0.600131,60.013109,100.000000,0.555942,0.639323,55.594237,100.000000,0.452147,0.653541,45.214668,100.000000,".",".",".",".",".",".",0.000000,0.984475,0.976589,0.987437,0.982648,0.969900,0.987437,0.990157,0.984962,0.992000,0.042510,50.000000,50.000000,0.089669,42.066277,50.000000,0.910769,50.000000,50.000000,0.584615,38.974359,50.000000,0.989510,50.000000,50.000000,0.946429,100.000000,100.000000,0.000000,0.921053,97.984323,100.000000,0.800000,100.000000,100.000000,0.721393,0.910876,48.092869,50.000000,0.513138,42.761463,50.000000,0.921053,0.940000,0.018947,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Regional School District 18","=""2180012""","District","=""0000000""","District","District","District",,"DistrictTot",1082.932796,1250.000000,86.634624,".",0.000000,79.987702,50.000000,50.000000,70.515999,75.000000,47.010666,50.000000,78.108698,50.000000,50.000000,75.000000,68.612109,45.741406,50.000000,78.096221,50.000000,50.000000,68.458047,75.000000,45.638698,50.000000,4.480000,6.380000,6.540000,0.673590,67.359027,100.000000,0.729758,72.975760,100.000000,0.618818,0.697743,61.881788,100.000000,0.669838,0.756064,66.983784,100.000000,".",".",".",".",".",".",0.000000,0.995502,0.990291,0.997831,0.995502,0.990291,0.997831,0.990476,0.987805,0.991416,0.054560,49.087948,50.000000,0.097059,40.588235,50.000000,0.946939,50.000000,50.000000,0.746939,49.795918,50.000000,0.962810,50.000000,50.000000,0.957627,100.000000,100.000000,0.000000,".",".",".",0.819000,100.000000,100.000000,0.538043,0.929293,35.869565,50.000000,0.609504,50.000000,50.000000,".",".",".",15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Guilford School District","=""0600011""","District","=""0000000""","District","District","District",,"DistrictTot",1223.561104,1450.000000,84.383524,".",0.000000,79.721268,50.000000,50.000000,65.107890,75.000000,43.405260,50.000000,77.784134,50.000000,50.000000,75.000000,62.616522,41.744348,50.000000,75.991142,50.000000,50.000000,62.451832,75.000000,41.634555,50.000000,9.890000,12.380000,12.540000,0.665039,66.503945,100.000000,0.757673,75.767318,100.000000,0.541383,0.699472,54.138347,100.000000,0.673754,0.781065,67.375377,100.000000,0.617680,30.884015,50.000000,0.592221,29.611035,50.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.056437,48.712630,50.000000,0.098930,40.213904,50.000000,0.638146,42.543078,50.000000,0.696970,46.464646,50.000000,0.942910,50.000000,50.000000,0.969697,100.000000,100.000000,0.000000,0.888889,94.562648,100.000000,0.799000,100.000000,100.000000,0.751646,0.968124,50.000000,50.000000,0.696942,50.000000,50.000000,0.888889,0.940000,0.051111,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Plainfield School District","=""1090011""","District","=""0000000""","District","District","District",,"DistrictTot",1030.056823,1450.000000,71.038402,".",0.000000,67.374883,44.916588,50.000000,63.169394,73.911243,42.112930,50.000000,61.175701,40.783801,50.000000,67.472668,57.114683,38.076455,50.000000,59.303972,39.535981,50.000000,56.101135,63.395635,37.400756,50.000000,10.740000,10.350000,7.290000,0.614630,61.462978,100.000000,0.593962,59.396231,100.000000,0.619378,0.607638,61.937848,100.000000,0.564168,0.637686,56.416844,100.000000,0.664456,33.222784,50.000000,0.587329,29.366467,50.000000,0.000000,0.979257,0.969697,0.995360,0.979275,0.968363,0.997680,0.974560,0.963087,0.990610,0.129845,34.031008,50.000000,0.167318,26.536357,50.000000,0.716418,47.761194,50.000000,0.232836,15.522388,50.000000,0.918728,48.868506,50.000000,0.843023,89.683325,100.000000,1.000000,0.750000,79.787234,100.000000,0.523000,69.716776,100.000000,0.467692,1.006192,31.179487,50.000000,0.508091,42.340885,50.000000,0.750000,0.940000,0.190000,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Plainville School District","=""1100011""","District","=""0000000""","District","District","District",,"DistrictTot",1107.981592,1450.000000,76.412524,".",0.000000,70.425036,46.950024,50.000000,64.942666,75.000000,43.295111,50.000000,65.940264,43.960176,50.000000,72.518767,58.945546,39.297030,50.000000,63.984574,42.656383,50.000000,57.550493,69.277861,38.366995,50.000000,10.050000,13.570000,11.720000,0.635466,63.546600,100.000000,0.635769,63.576909,100.000000,0.616957,0.651468,61.695739,100.000000,0.564378,0.697491,56.437842,100.000000,0.491923,24.596152,50.000000,0.530360,26.518018,50.000000,0.000000,0.995871,0.993355,0.998358,0.995033,0.991653,0.998358,0.986792,0.979675,0.992958,0.093404,41.319168,50.000000,0.147632,30.473538,50.000000,0.710983,47.398844,50.000000,0.421965,28.131021,50.000000,0.890080,47.344704,50.000000,0.895349,95.249876,100.000000,0.000000,0.835616,88.895366,100.000000,0.671000,89.440994,100.000000,0.582467,0.969741,38.831105,50.000000,0.636107,50.000000,50.000000,0.835616,0.940000,0.104384,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Plymouth School District","=""1110011""","District","=""0000000""","District","District","District",,"DistrictTot",1136.910680,1450.000000,78.407633,".",0.000000,69.028838,46.019225,50.000000,63.608625,74.259634,42.405750,50.000000,66.039769,44.026513,50.000000,71.880053,59.987998,39.991999,50.000000,63.605042,42.403362,50.000000,58.240134,68.044966,38.826756,50.000000,10.650000,11.890000,9.800000,0.690790,69.078986,100.000000,0.664443,66.444318,100.000000,0.695267,0.686647,69.526747,100.000000,0.612921,0.712115,61.292074,100.000000,0.591402,29.570086,50.000000,0.568043,28.402165,50.000000,0.000000,0.988095,0.981579,0.994681,0.988095,0.981579,0.994681,0.987730,0.980132,0.994286,0.085011,42.997763,50.000000,0.126619,34.676259,50.000000,0.798206,50.000000,50.000000,0.390135,26.008969,50.000000,0.898058,47.769056,50.000000,0.924242,98.323662,100.000000,0.000000,0.901961,95.953275,100.000000,0.616000,82.133333,100.000000,0.672823,0.928922,44.854881,50.000000,0.434466,36.205502,50.000000,0.901961,0.940000,0.038039,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Pomfret School District","=""1120011""","District","=""0000000""","District","District","District",,"DistrictTot",695.226884,900.000000,77.247432,".",0.000000,74.996006,49.997338,50.000000,68.288495,75.000000,45.525663,50.000000,73.986572,49.324381,50.000000,75.000000,66.410440,44.273627,50.000000,71.687865,47.791910,50.000000,69.835603,72.400274,46.557068,50.000000,6.710000,8.580000,2.560000,0.562472,56.247172,100.000000,0.622914,62.291370,100.000000,0.572016,0.558706,57.201552,100.000000,0.583389,0.638240,58.338909,100.000000,".",".",".",".",".",".",0.000000,0.996283,1.000000,0.994624,0.992565,0.987952,0.994624,1.000000,1.000000,1.000000,0.019074,50.000000,50.000000,0.053097,49.380531,50.000000,".",".",".",".",".",".",0.975000,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",0.424460,0.978873,28.297362,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Portland School District","=""1130011""","District","=""0000000""","District","District","District",,"DistrictTot",1146.844388,1450.000000,79.092716,".",1.000000,72.637211,48.424807,50.000000,60.386387,75.000000,40.257591,50.000000,69.901807,46.601205,50.000000,75.000000,56.388816,37.592544,50.000000,69.871090,46.580727,50.000000,59.415727,75.000000,39.610485,50.000000,14.610000,18.610000,15.580000,0.573783,57.378332,100.000000,0.688692,68.869248,100.000000,0.462602,0.630972,46.260213,100.000000,0.615364,0.726177,61.536360,100.000000,0.475484,23.774218,50.000000,0.329511,16.475561,50.000000,0.000000,0.980170,0.987952,0.975930,0.978754,0.983936,0.975930,0.987055,0.981132,0.990148,0.069369,46.126267,50.000000,0.064133,47.173397,50.000000,0.868421,50.000000,50.000000,0.542105,36.140351,50.000000,0.935961,49.785138,50.000000,0.917647,97.622028,100.000000,0.000000,0.920000,97.872340,100.000000,0.810000,100.000000,100.000000,0.581454,0.961446,38.763576,50.000000,0.804627,50.000000,50.000000,0.920000,0.940000,0.020000,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Preston School District","=""1140011""","District","=""0000000""","District","District","District",,"DistrictTot",658.055407,900.000000,73.117267,".",0.000000,71.010464,47.340309,50.000000,63.464861,75.000000,42.309907,50.000000,66.001907,44.001271,50.000000,71.862827,58.102405,38.734937,50.000000,63.954116,42.636077,50.000000,57.897610,68.468966,38.598407,50.000000,11.530000,13.760000,10.570000,0.601473,60.147271,100.000000,0.635870,63.587001,100.000000,0.550049,0.638086,55.004944,100.000000,0.549023,0.697705,54.902302,100.000000,".",".",".",".",".",".",0.000000,0.996429,1.000000,0.993671,0.996429,1.000000,0.993671,1.000000,1.000000,1.000000,0.057971,48.405797,50.000000,0.081967,43.606557,50.000000,".",".",".",".",".",".",0.918919,48.878666,50.000000,".",".",".",".",".",".",".",".",".",".",0.448529,0.951049,29.901961,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Putnam School District","=""1160011""","District","=""0000000""","District","District","District",,"DistrictTot",1024.424969,1450.000000,70.649998,".",0.000000,65.236814,43.491209,50.000000,61.001134,74.249399,40.667423,50.000000,57.963205,38.642137,50.000000,67.126138,53.645593,35.763729,50.000000,61.214079,40.809386,50.000000,56.100573,71.749133,37.400382,50.000000,13.240000,13.480000,15.640000,0.512114,51.211434,100.000000,0.494018,49.401796,100.000000,0.515650,0.504467,51.565039,100.000000,0.465747,0.554504,46.574711,100.000000,0.705309,35.265451,50.000000,0.669982,33.499112,50.000000,0.000000,0.985099,0.978208,1.000000,0.983444,0.975787,1.000000,0.970588,0.956989,1.000000,0.110108,37.978339,50.000000,0.147099,30.580297,50.000000,0.702532,46.835443,50.000000,0.177215,11.814346,50.000000,0.895833,47.650709,50.000000,0.887324,94.396164,100.000000,0.000000,0.925926,98.502758,100.000000,0.561000,74.747475,100.000000,0.414414,0.997006,27.627628,50.000000,0.684211,50.000000,50.000000,0.925926,".",".",15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Unified School District #2","=""3470015""","District","=""0000000""","District","District","District",,"DistrictTot",159.089620,450.000000,35.353249,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.000000,0.929825,0.929825,".",0.916667,0.916667,".",0.948718,0.948718,".",0.217822,16.435644,50.000000,0.217822,16.435644,50.000000,".",".",".",".",".",".",0.363636,19.342360,50.000000,0.120000,12.765957,100.000000,0.000000,0.414634,44.110016,100.000000,".",".",".",".",".",0.000000,50.000000,0.770492,50.000000,50.000000,0.414634,".",".",".",".",".",11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Connecticut Technical Education and Career System","=""9000016""","District","=""0000000""","District","District","District",,"DistrictTot",1049.136171,1550.000000,67.686205,".",0.000000,46.510853,93.021706,150.000000,44.119513,50.693653,88.239027,150.000000,42.850270,85.700539,150.000000,46.690422,40.654824,81.309648,150.000000,50.140347,66.853796,100.000000,47.056356,55.531148,62.741809,100.000000,6.570000,6.030000,8.470000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.419232,20.961577,50.000000,0.556570,27.828519,50.000000,0.000000,0.995060,0.992248,1.000000,0.995060,0.992248,1.000000,0.991329,0.989637,0.994305,0.098913,40.217454,50.000000,0.121603,35.679410,50.000000,0.998515,50.000000,50.000000,0.118583,7.905530,50.000000,0.985631,50.000000,50.000000,0.970273,100.000000,100.000000,0.000000,0.972923,100.000000,100.000000,0.446000,59.447265,100.000000,0.443837,0.994920,29.589108,50.000000,0.595689,49.640784,50.000000,0.972923,0.940000,-0.032923,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Hebron School District","=""0670011""","District","=""0000000""","District","District","District",,"DistrictTot",622.487996,850.000000,73.233882,".",0.000000,74.062211,49.374807,50.000000,62.397460,75.000000,41.598306,50.000000,72.819041,48.546028,50.000000,75.000000,59.698533,39.799022,50.000000,72.586444,48.390963,50.000000,63.000000,75.000000,42.000000,50.000000,12.600000,15.300000,12.000000,0.596628,59.662818,100.000000,0.662194,66.219419,100.000000,0.449482,0.661472,44.948164,100.000000,0.575299,0.700487,57.529864,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.018707,50.000000,50.000000,0.032258,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.366279,1.011765,24.418605,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Kent School District","=""0680011""","District","=""0000000""","District","District","District",,"DistrictTot",639.537060,800.000000,79.942132,".",0.000000,85.088340,50.000000,50.000000,72.490071,75.000000,48.326714,50.000000,76.283510,50.000000,50.000000,75.000000,66.952200,44.634800,50.000000,83.709816,50.000000,50.000000,".",75.000000,".",".",2.500000,8.040000,".",0.725714,72.571365,100.000000,0.685119,68.511894,100.000000,0.552960,0.799075,55.296029,100.000000,0.628225,0.709279,62.822520,100.000000,".",".",".",".",".",".",0.000000,0.970803,0.951220,0.979167,0.970803,0.951220,0.979167,0.980000,".",0.972973,0.026042,50.000000,50.000000,0.035088,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.560606,0.970588,37.373737,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Sterling School District","=""1360011""","District","=""0000000""","District","District","District",,"DistrictTot",550.221369,900.000000,61.135708,".",0.000000,63.533504,42.355669,50.000000,54.960464,70.301693,36.640310,50.000000,56.225143,37.483429,50.000000,63.859210,46.628030,31.085353,50.000000,62.642725,41.761816,50.000000,54.690506,68.050234,36.460337,50.000000,15.340000,17.230000,13.350000,0.441567,44.156668,100.000000,0.474721,47.472110,100.000000,0.380848,0.488985,38.084788,100.000000,0.424376,0.514416,42.437573,100.000000,".",".",".",".",".",".",0.000000,0.983871,0.972477,0.992806,0.983871,0.972477,0.992806,0.988764,1.000000,0.981481,0.082596,43.480826,50.000000,0.133333,33.333333,50.000000,".",".",".",".",".",".",0.930233,49.480455,50.000000,".",".",".",".",".",".",".",".",".",".",0.389831,0.944000,25.988701,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Stonington School District","=""1370011""","District","=""0000000""","District","District","District",,"DistrictTot",1105.715091,1350.000000,81.904822,".",0.000000,76.991533,50.000000,50.000000,68.398919,75.000000,45.599279,50.000000,71.633154,47.755436,50.000000,75.000000,61.708060,41.138707,50.000000,72.191805,48.127870,50.000000,64.201788,75.000000,42.801192,50.000000,6.600000,13.290000,10.790000,0.671860,67.185976,100.000000,0.696634,69.663357,100.000000,0.620320,0.702018,62.032001,100.000000,0.612538,0.745659,61.253753,100.000000,".",".",".",".",".",".",0.000000,0.993476,0.982885,1.000000,0.992544,0.980440,1.000000,0.991471,0.975000,1.000000,0.092424,41.515152,50.000000,0.159091,28.181818,50.000000,0.793605,50.000000,50.000000,0.572674,38.178295,50.000000,0.987179,50.000000,50.000000,0.938202,99.808750,100.000000,0.000000,0.884615,94.108020,100.000000,0.781000,100.000000,100.000000,0.710758,0.870968,23.691946,50.000000,0.536082,44.673540,50.000000,0.884615,0.940000,0.055385,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Trailblazers Academy District","=""2780013""","District","=""0000000""","District","District","District",,"DistrictTot",516.617431,900.000000,57.401937,".",0.000000,49.265135,32.843424,50.000000,48.409214,52.346454,32.272809,50.000000,35.727752,23.818501,50.000000,37.896659,35.125278,23.416852,50.000000,43.364399,28.909599,50.000000,43.241379,".",28.827586,50.000000,3.930000,2.770000,".",0.537968,53.796808,100.000000,0.370082,37.008160,100.000000,0.565543,0.446052,56.554301,100.000000,0.415491,0.218718,41.549081,100.000000,".",".",".",".",".",".",1.000000,0.976378,1.000000,0.896552,0.968504,0.989796,0.896552,0.909091,0.878788,".",0.031746,50.000000,50.000000,0.032787,50.000000,50.000000,".",".",".",".",".",".",0.565217,30.064755,50.000000,".",".",".",".",".",".",".",".",".",".",0.413333,0.914634,27.555556,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Amistad Academy District","=""2790013""","District","=""0000000""","District","District","District",,"DistrictTot",1158.911389,1450.000000,79.924923,".",0.000000,66.904189,44.602793,50.000000,66.904189,".",44.602793,50.000000,63.654426,42.436284,50.000000,".",63.654426,42.436284,50.000000,58.209553,38.806369,50.000000,58.209553,".",38.806369,50.000000,".",".",".",0.636796,63.679643,100.000000,0.647747,64.774736,100.000000,0.636796,".",63.679643,100.000000,0.647747,".",64.774736,100.000000,0.528195,26.409754,50.000000,0.620436,31.021809,50.000000,0.000000,0.993103,0.993103,".",0.991379,0.991379,".",0.969432,0.969432,".",0.071085,45.782901,50.000000,0.064803,47.039390,50.000000,1.000000,50.000000,50.000000,0.524752,34.983498,50.000000,0.944828,50.000000,50.000000,0.954545,100.000000,100.000000,0.000000,0.964286,100.000000,100.000000,0.911000,100.000000,100.000000,0.276527,0.945289,18.435155,50.000000,0.559671,46.639232,50.000000,0.964286,".",".",15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
